Garden,Location,Time,VWC_15,Temp_15,VWC_30,Temp_30,VWC_45,Temp_45
PLC,NA,2015-07-03T00:00:00Z,0.142031067361434,80.5849999427795,0.15154758344094,79.4449998855591,0.166226179649433,77.3899999141693
PLC,NA,2015-07-04T00:00:00Z,0.138441144799193,79.9849997997284,0.14806078809003,78.425,0.162892582515875,76.6099999427796
PLC,NA,2015-07-05T00:00:00Z,0.135408854732911,78.5225000858307,0.145971458405256,77.6824998855591,0.161829279735684,76.175
PLC,NA,2015-07-06T00:00:00Z,0.132830909763773,77.689999628067,0.143623600403468,76.7674998283386,0.159917901580532,75.3500002861023
PLC,NA,2015-07-07T00:00:00Z,0.130311955387394,78.3124998569488,0.141229042162498,76.9174998283386,0.157652273774147,75.2225000858307
PLC,NA,2015-07-08T00:00:00Z,0.125347731945415,74.5774999141693,0.137539884075522,75.2899997711182,0.154673421755433,74.4800001144409
PLC,NA,2015-07-09T00:00:00Z,0.124110767928263,74.0600000858307,0.135936167712013,73.7600002288818,0.153369671354691,72.9349999427795
PLC,NA,2015-07-10T00:00:00Z,0.121290523558855,71.9974997997284,0.133250946179032,72.5824997425079,0.151196837425232,72.0875
PLC,NA,2015-07-11T00:00:00Z,0.120414815532664,72.5899999141693,0.130752954011162,71.9524997711182,0.148272700607777,71.1199998855591
PLC,NA,2015-07-12T00:00:00Z,0.120340797429283,74.2324997425079,0.129673541833957,72.889999628067,0.146733704954386,71.5100000858307
PLC,NA,2015-07-13T00:00:00Z,0.117706101387739,74.0150002002716,0.126015102180342,73.3099999427795,0.142423796777924,71.9149997711182
PLC,NA,2015-07-14T00:00:00Z,0.118772323553761,73.1749998569489,0.127361070985595,72.5375,0.145030062645674,71.4575004577637
PLC,NA,2015-07-15T00:00:00Z,0.118134969224532,73.0625,0.12534978830566,72.5900000572205,0.142602346837521,71.4125002861023
PLC,NA,2015-07-16T00:00:00Z,0.117163117043674,70.8049998283386,0.126182785257697,71.3299999713898,0.144015887131294,70.7599999427795
PLC,NA,2015-07-17T00:00:00Z,0.119530794831614,73.0925006866455,0.126273314158122,71.6150000572205,0.143605273216963,70.3174996852875
PLC,NA,2015-07-18T00:00:00Z,0.12158174533397,75.439999628067,0.127488635480404,73.1974999427795,0.144424760714173,71.2774997711182
PLC,NA,2015-07-19T00:00:00Z,0.121438471289972,75.5450000286102,0.127875876923402,73.9024999141693,0.144958997145295,72.0425001144409
PLC,NA,2015-07-20T00:00:00Z,0.121902961904804,75.5450000286102,0.127967630823453,74.1199998855591,0.145314474900564,72.3050002574921
PLC,NA,2015-07-21T00:00:00Z,0.120455901324749,75.1064000549316,0.126756004095078,74.0552000274658,0.142753672599792,72.4064004669189
PLC,NA,2015-07-22T00:00:00Z,0.122104519357284,75.6049998283386,0.12736042526861,73.9400002002716,0.144798649474978,72.2525004863739
PLC,NA,2015-07-23T00:00:00Z,0.123253870444993,77.6524999141693,0.127801356216272,75.125,0.144905166079601,72.9275000572205
PLC,NA,2015-07-24T00:00:00Z,0.123146346770227,78.7549998283386,0.127820250888666,76.1525000572205,0.145154335846504,73.7974999427796
PLC,NA,2015-07-25T00:00:00Z,0.119632298747698,75.514999628067,0.126532774729033,75.4249995708466,0.145119015748302,73.9174993991852
PLC,NA,2015-07-26T00:00:00Z,0.11990819281588,76.6849999427795,0.125185690820217,74.8550002574921,0.143534374112884,73.1525004863739
PLC,NA,2015-07-27T00:00:00Z,0.118063551994661,75.5224999427795,0.124114148008327,74.7049999713898,0.143088596562544,73.2499994277954
